# AMD Phenom II X6 1090T, 6 cores, 6 threads, 3.2 GHz, 64 KB per core L1, 512 KB per core L2, 6 MB L3, 8GB RAM, 1 TB HD
# Ubuntu 13.10
# rubinius 2.2.6 (2.1.0 68d916a5 2014-03-10 JI) [x86_64-linux-gnu]
UnsynchronizedBank 0 1 0.336727
UnsynchronizedBank 0 1 0.289664
UnsynchronizedBank 0 1 0.25205500000000003
UnsynchronizedBank 0 1 0.226823
UnsynchronizedBank 0 1 0.21165799999999999
UnsynchronizedBank 0 1 0.226607
UnsynchronizedBank 0 1 0.24746600000000007
UnsynchronizedBank 0 1 0.22704
UnsynchronizedBank 0 1 0.245687
UnsynchronizedBank 0 1 0.22106499999999998
UnsynchronizedBank 0 1 0.24440099999999998
UnsynchronizedBank 0 1 0.222265
UnsynchronizedBank 0 1 0.243669
UnsynchronizedBank 0 1 0.220613
UnsynchronizedBank 0 1 0.21591300000000002
UnsynchronizedBank 0 1 0.22747799999999999
UnsynchronizedBank 0 1 0.21285199999999999
UnsynchronizedBank 0 1 0.220471
UnsynchronizedBank 0 1 0.21339700000000006
UnsynchronizedBank 0 1 0.22331299999999998
UnsynchronizedBank 0 1 0.211422
UnsynchronizedBank 0 1 0.28468
UnsynchronizedBank 0 1 0.213372
UnsynchronizedBank 0 1 0.26054099999999997
UnsynchronizedBank 0 1 0.211233
UnsynchronizedBank 0 1 0.233654
UnsynchronizedBank 0 1 0.21288700000000005
UnsynchronizedBank 0 1 0.22425799999999999
UnsynchronizedBank 0 1 0.211395
UnsynchronizedBank 0 1 0.22139199999999998
UnsynchronizedBank 0 2 0.24425300000000005
UnsynchronizedBank 0 2 0.263973
UnsynchronizedBank 0 2 0.26520099999999996
UnsynchronizedBank 0 2 0.2517940000000001
UnsynchronizedBank 0 2 0.266218
UnsynchronizedBank 0 2 0.262271
UnsynchronizedBank 0 2 0.246136
UnsynchronizedBank 0 2 0.26544100000000004
UnsynchronizedBank 0 2 0.271308
UnsynchronizedBank 0 2 0.252555
UnsynchronizedBank 0 2 0.283647
UnsynchronizedBank 0 2 0.26537099999999997
UnsynchronizedBank 0 2 0.247865
UnsynchronizedBank 0 2 0.265685
UnsynchronizedBank 0 2 0.25741
UnsynchronizedBank 0 2 0.245191
UnsynchronizedBank 0 2 0.26376099999999997
UnsynchronizedBank 0 2 0.265058
UnsynchronizedBank 0 2 0.250208
UnsynchronizedBank 0 2 0.266244
UnsynchronizedBank 0 2 0.264439
UnsynchronizedBank 0 2 0.253405
UnsynchronizedBank 0 2 0.259751
UnsynchronizedBank 0 2 0.257984
UnsynchronizedBank 0 2 0.256652
UnsynchronizedBank 0 2 0.272088
UnsynchronizedBank 0 2 0.26409099999999996
UnsynchronizedBank 0 2 0.247752
