# Intel Core i7 2.7 GHz 1x4x2, JRuby 1.7.11, Java 1.8.0-b132
UnsynchronizedBank 4 0.083
UnsynchronizedBank 5 0.066
UnsynchronizedBank 6 0.06
UnsynchronizedBank 7 0.061
UnsynchronizedBank 8 0.056
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.184
UnsynchronizedBank 3 0.102
UnsynchronizedBank 4 0.093
UnsynchronizedBank 5 0.061
UnsynchronizedBank 6 0.066
UnsynchronizedBank 7 0.082
UnsynchronizedBank 8 0.061
UnsynchronizedBank 1 0.001
UnsynchronizedBank 2 0.125
UnsynchronizedBank 3 0.093
UnsynchronizedBank 4 0.064
UnsynchronizedBank 5 0.047
UnsynchronizedBank 6 0.052
UnsynchronizedBank 7 0.047
UnsynchronizedBank 8 0.051
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.146
UnsynchronizedBank 3 0.09
UnsynchronizedBank 4 0.071
UnsynchronizedBank 5 0.05
UnsynchronizedBank 6 0.051
UnsynchronizedBank 7 0.041
UnsynchronizedBank 8 0.048
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.08
UnsynchronizedBank 3 0.062
UnsynchronizedBank 4 0.057
UnsynchronizedBank 5 0.048
UnsynchronizedBank 6 0.045
UnsynchronizedBank 7 0.064
UnsynchronizedBank 8 0.047
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.082
UnsynchronizedBank 3 0.064
UnsynchronizedBank 4 0.057
UnsynchronizedBank 5 0.054
UnsynchronizedBank 6 0.045
UnsynchronizedBank 7 0.051
UnsynchronizedBank 8 0.045
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.082
UnsynchronizedBank 3 0.069
UnsynchronizedBank 4 0.076
UnsynchronizedBank 5 0.066
UnsynchronizedBank 6 0.064
UnsynchronizedBank 7 0.043
UnsynchronizedBank 8 0.044
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.08
UnsynchronizedBank 3 0.065
UnsynchronizedBank 4 0.052
UnsynchronizedBank 5 0.052
UnsynchronizedBank 6 0.046
UnsynchronizedBank 7 0.046
UnsynchronizedBank 8 0.052
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.084
UnsynchronizedBank 3 0.073
UnsynchronizedBank 4 0.059
UnsynchronizedBank 5 0.045
UnsynchronizedBank 6 0.049
UnsynchronizedBank 7 0.055
UnsynchronizedBank 8 0.041
UnsynchronizedBank 1 0.001
UnsynchronizedBank 2 0.083
UnsynchronizedBank 3 0.068
UnsynchronizedBank 4 0.051
UnsynchronizedBank 5 0.053
UnsynchronizedBank 6 0.043
UnsynchronizedBank 7 0.043
UnsynchronizedBank 8 0.044
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.08
UnsynchronizedBank 3 0.105
UnsynchronizedBank 4 0.071
UnsynchronizedBank 5 0.054
UnsynchronizedBank 6 0.053
UnsynchronizedBank 7 0.04
UnsynchronizedBank 8 0.04
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.098
UnsynchronizedBank 3 0.065
UnsynchronizedBank 4 0.062
UnsynchronizedBank 5 0.056
UnsynchronizedBank 6 0.077
UnsynchronizedBank 7 0.057
UnsynchronizedBank 8 0.045
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.084
UnsynchronizedBank 3 0.064
UnsynchronizedBank 4 0.053
UnsynchronizedBank 5 0.055
UnsynchronizedBank 6 0.054
UnsynchronizedBank 7 0.045
UnsynchronizedBank 8 0.044
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.078
UnsynchronizedBank 3 0.061
UnsynchronizedBank 4 0.057
UnsynchronizedBank 5 0.057
UnsynchronizedBank 6 0.048
UnsynchronizedBank 7 0.048
UnsynchronizedBank 8 0.04
UnsynchronizedBank 1 0.001
UnsynchronizedBank 2 0.081
UnsynchronizedBank 3 0.064
UnsynchronizedBank 4 0.059
UnsynchronizedBank 5 0.058
UnsynchronizedBank 6 0.048
UnsynchronizedBank 7 0.055
UnsynchronizedBank 8 0.043
UnsynchronizedBank 1 0.001
UnsynchronizedBank 2 0.092
UnsynchronizedBank 3 0.069
UnsynchronizedBank 4 0.052
UnsynchronizedBank 5 0.047
UnsynchronizedBank 6 0.052
UnsynchronizedBank 7 0.053
UnsynchronizedBank 8 0.04
UnsynchronizedBank 1 0.001
UnsynchronizedBank 2 0.085
UnsynchronizedBank 3 0.067
UnsynchronizedBank 4 0.051
UnsynchronizedBank 5 0.052
UnsynchronizedBank 6 0.05
UnsynchronizedBank 7 0.047
UnsynchronizedBank 8 0.04
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.1
UnsynchronizedBank 3 0.064
UnsynchronizedBank 4 0.06
UnsynchronizedBank 5 0.055
UnsynchronizedBank 6 0.059
UnsynchronizedBank 7 0.049
UnsynchronizedBank 8 0.065
UnsynchronizedBank 1 0.0
UnsynchronizedBank 2 0.088
UnsynchronizedBank 3 0.074
UnsynchronizedBank 4 0.06
UnsynchronizedBank 5 0.049
UnsynchronizedBank 6 0.046
UnsynchronizedBank 7 0.047
UnsynchronizedBank 8 0.048
UnsynchronizedBank 1 0.001
UnsynchronizedBank 2 0.084
UnsynchronizedBank 3 0.069
UnsynchronizedBank 4 0.056
UnsynchronizedBank 5 0.058
UnsynchronizedBank 6 0.049
UnsynchronizedBank 7 0.046
UnsynchronizedBank 8 0.044
CoarseLockBank 1 0.0
CoarseLockBank 2 0.254
CoarseLockBank 3 0.526
CoarseLockBank 4 0.612
CoarseLockBank 5 0.631
CoarseLockBank 6 0.704
CoarseLockBank 7 0.736
CoarseLockBank 8 0.73
CoarseLockBank 1 0.0
CoarseLockBank 2 0.165
CoarseLockBank 3 0.561
CoarseLockBank 4 0.638
CoarseLockBank 5 0.634
CoarseLockBank 6 0.713
CoarseLockBank 7 0.697
CoarseLockBank 8 0.739
CoarseLockBank 1 0.001
CoarseLockBank 2 0.179
CoarseLockBank 3 0.552
CoarseLockBank 4 0.638
CoarseLockBank 5 0.674
CoarseLockBank 6 0.691
CoarseLockBank 7 0.697
CoarseLockBank 8 0.724
CoarseLockBank 1 0.0
CoarseLockBank 2 0.15
CoarseLockBank 3 0.527
CoarseLockBank 4 0.641
CoarseLockBank 5 0.674
CoarseLockBank 6 0.716
CoarseLockBank 7 0.745
CoarseLockBank 8 0.742
CoarseLockBank 1 0.0
CoarseLockBank 2 0.177
CoarseLockBank 3 0.554
CoarseLockBank 4 0.654
CoarseLockBank 5 0.686
CoarseLockBank 6 0.702
CoarseLockBank 7 0.707
CoarseLockBank 8 0.756
CoarseLockBank 1 0.0
CoarseLockBank 2 0.153
CoarseLockBank 3 0.527
CoarseLockBank 4 0.609
CoarseLockBank 5 0.637
CoarseLockBank 6 0.68
CoarseLockBank 7 0.683
CoarseLockBank 8 0.705
CoarseLockBank 1 0.0
CoarseLockBank 2 0.151
CoarseLockBank 3 0.564
CoarseLockBank 4 0.612
CoarseLockBank 5 0.639
CoarseLockBank 6 0.68
CoarseLockBank 7 0.687
CoarseLockBank 8 0.706
CoarseLockBank 1 0.0
CoarseLockBank 2 0.152
CoarseLockBank 3 0.524
CoarseLockBank 4 0.602
CoarseLockBank 5 0.639
CoarseLockBank 6 0.671
CoarseLockBank 7 0.691
CoarseLockBank 8 0.759
CoarseLockBank 1 0.0
CoarseLockBank 2 0.151
CoarseLockBank 3 0.536
CoarseLockBank 4 0.642
CoarseLockBank 5 0.674
CoarseLockBank 6 0.741
CoarseLockBank 7 0.735
CoarseLockBank 8 0.748
CoarseLockBank 1 0.001
CoarseLockBank 2 0.166
CoarseLockBank 3 0.552
CoarseLockBank 4 0.627
CoarseLockBank 5 0.636
CoarseLockBank 6 0.682
CoarseLockBank 7 0.692
CoarseLockBank 8 0.707
CoarseLockBank 1 0.0
CoarseLockBank 2 0.154
CoarseLockBank 3 0.537
CoarseLockBank 4 0.608
CoarseLockBank 5 0.663
CoarseLockBank 6 0.686
CoarseLockBank 7 0.699
CoarseLockBank 8 0.753
CoarseLockBank 1 0.0
CoarseLockBank 2 0.15
CoarseLockBank 3 0.538
CoarseLockBank 4 0.604
CoarseLockBank 5 0.628
CoarseLockBank 6 0.673
CoarseLockBank 7 0.681
CoarseLockBank 8 0.702
CoarseLockBank 1 0.0
CoarseLockBank 2 0.15
CoarseLockBank 3 0.52
CoarseLockBank 4 0.612
CoarseLockBank 5 0.628
CoarseLockBank 6 0.673
CoarseLockBank 7 0.684
CoarseLockBank 8 0.711
CoarseLockBank 1 0.0
CoarseLockBank 2 0.143
CoarseLockBank 3 0.525
CoarseLockBank 4 0.611
CoarseLockBank 5 0.629
CoarseLockBank 6 0.674
CoarseLockBank 7 0.694
CoarseLockBank 8 0.717
CoarseLockBank 1 0.0
CoarseLockBank 2 0.149
CoarseLockBank 3 0.545
CoarseLockBank 4 0.612
CoarseLockBank 5 0.639
CoarseLockBank 6 0.671
CoarseLockBank 7 0.694
CoarseLockBank 8 0.707
CoarseLockBank 1 0.0
CoarseLockBank 2 0.142
CoarseLockBank 3 0.513
CoarseLockBank 4 0.609
CoarseLockBank 5 0.631
CoarseLockBank 6 0.668
CoarseLockBank 7 0.691
CoarseLockBank 8 0.707
CoarseLockBank 1 0.0
CoarseLockBank 2 0.143
CoarseLockBank 3 0.543
CoarseLockBank 4 0.608
CoarseLockBank 5 0.631
CoarseLockBank 6 0.684
CoarseLockBank 7 0.687
CoarseLockBank 8 0.706
CoarseLockBank 1 0.0
CoarseLockBank 2 0.145
CoarseLockBank 3 0.515
CoarseLockBank 4 0.604
CoarseLockBank 5 0.641
CoarseLockBank 6 0.681
CoarseLockBank 7 0.686
CoarseLockBank 8 0.708
CoarseLockBank 1 0.0
CoarseLockBank 2 0.146
CoarseLockBank 3 0.526
CoarseLockBank 4 0.612
CoarseLockBank 5 0.645
CoarseLockBank 6 0.685
CoarseLockBank 7 0.685
CoarseLockBank 8 0.72
CoarseLockBank 1 0.0
CoarseLockBank 2 0.145
CoarseLockBank 3 0.531
CoarseLockBank 4 0.605
CoarseLockBank 5 0.641
CoarseLockBank 6 0.678
CoarseLockBank 7 0.686
CoarseLockBank 8 0.721
CoarseLockBank 1 0.0
CoarseLockBank 2 0.163
CoarseLockBank 3 0.508
CoarseLockBank 4 0.599
CoarseLockBank 5 0.646
CoarseLockBank 6 0.692
CoarseLockBank 7 0.695
CoarseLockBank 8 0.72
CoarseLockBank 1 0.0
CoarseLockBank 2 0.154
CoarseLockBank 3 0.542
CoarseLockBank 4 0.627
CoarseLockBank 5 0.644
CoarseLockBank 6 0.686
CoarseLockBank 7 0.686
CoarseLockBank 8 0.708
CoarseLockBank 1 0.0
CoarseLockBank 2 0.153
CoarseLockBank 3 0.529
CoarseLockBank 4 0.612
CoarseLockBank 5 0.653
CoarseLockBank 6 0.68
CoarseLockBank 7 0.684
CoarseLockBank 8 0.708
CoarseLockBank 1 0.0
CoarseLockBank 2 0.154
CoarseLockBank 3 0.531
CoarseLockBank 4 0.603
CoarseLockBank 5 0.631
CoarseLockBank 6 0.674
CoarseLockBank 7 0.68
CoarseLockBank 8 0.702
CoarseLockBank 1 0.001
CoarseLockBank 2 0.15
CoarseLockBank 3 0.547
CoarseLockBank 4 0.619
CoarseLockBank 5 0.627
CoarseLockBank 6 0.684
CoarseLockBank 7 0.696
CoarseLockBank 8 0.716
CoarseLockBank 1 0.001
CoarseLockBank 2 0.156
CoarseLockBank 3 0.54
CoarseLockBank 4 0.619
CoarseLockBank 5 0.642
CoarseLockBank 6 0.674
CoarseLockBank 7 0.698
CoarseLockBank 8 0.706
CoarseLockBank 1 0.0
CoarseLockBank 2 0.159
CoarseLockBank 3 0.527
CoarseLockBank 4 0.613
CoarseLockBank 5 0.631
CoarseLockBank 6 0.683
CoarseLockBank 7 0.69
CoarseLockBank 8 0.708
CoarseLockBank 1 0.001
CoarseLockBank 2 0.149
CoarseLockBank 3 0.562
CoarseLockBank 4 0.591
CoarseLockBank 5 0.625
CoarseLockBank 6 0.682
CoarseLockBank 7 0.684
CoarseLockBank 8 0.716
CoarseLockBank 1 0.0
CoarseLockBank 2 0.148
CoarseLockBank 3 0.522
CoarseLockBank 4 0.618
CoarseLockBank 5 0.649
CoarseLockBank 6 0.675
CoarseLockBank 7 0.678
CoarseLockBank 8 0.716
CoarseLockBank 1 0.0
CoarseLockBank 2 0.142
CoarseLockBank 3 0.519
CoarseLockBank 4 0.606
CoarseLockBank 5 0.652
CoarseLockBank 6 0.675
CoarseLockBank 7 0.68
CoarseLockBank 8 0.706
FineLockBank 1 0.0
FineLockBank 2 2.238
FineLockBank 3 0.535
FineLockBank 4 0.483
FineLockBank 5 0.453
FineLockBank 6 0.418
FineLockBank 7 0.425
FineLockBank 8 0.387
FineLockBank 1 0.0
FineLockBank 2 0.741
FineLockBank 3 0.55
FineLockBank 4 0.44
FineLockBank 5 0.424
FineLockBank 6 0.435
FineLockBank 7 0.429
FineLockBank 8 0.392
FineLockBank 1 0.0
FineLockBank 2 0.742
FineLockBank 3 0.533
FineLockBank 4 0.446
FineLockBank 5 0.468
FineLockBank 6 0.425
FineLockBank 7 0.407
FineLockBank 8 0.394
FineLockBank 1 0.0
FineLockBank 2 0.73
FineLockBank 3 0.539
FineLockBank 4 0.455
FineLockBank 5 0.448
FineLockBank 6 0.441
FineLockBank 7 0.388
FineLockBank 8 0.396
FineLockBank 1 0.0
FineLockBank 2 0.737
FineLockBank 3 0.541
FineLockBank 4 0.473
FineLockBank 5 0.428
FineLockBank 6 0.431
FineLockBank 7 0.387
FineLockBank 8 0.4
FineLockBank 1 0.0
FineLockBank 2 0.736
FineLockBank 3 0.563
FineLockBank 4 0.471
FineLockBank 5 0.422
FineLockBank 6 0.433
FineLockBank 7 0.4
FineLockBank 8 0.385
FineLockBank 1 0.0
FineLockBank 2 0.728
FineLockBank 3 0.56
FineLockBank 4 0.469
FineLockBank 5 0.443
FineLockBank 6 0.413
FineLockBank 7 0.421
FineLockBank 8 0.371
FineLockBank 1 0.0
FineLockBank 2 0.721
FineLockBank 3 0.566
FineLockBank 4 0.459
FineLockBank 5 0.424
FineLockBank 6 0.435
FineLockBank 7 0.419
FineLockBank 8 0.395
FineLockBank 1 0.0
FineLockBank 2 0.746
FineLockBank 3 0.549
FineLockBank 4 0.464
FineLockBank 5 0.417
FineLockBank 6 0.405
FineLockBank 7 0.412
FineLockBank 8 0.393
FineLockBank 1 0.0
FineLockBank 2 0.736
FineLockBank 3 0.542
FineLockBank 4 0.456
FineLockBank 5 0.436
FineLockBank 6 0.418
FineLockBank 7 0.408
FineLockBank 8 0.396
FineLockBank 1 0.0
FineLockBank 2 0.739
FineLockBank 3 0.547
FineLockBank 4 0.461
FineLockBank 5 0.406
FineLockBank 6 0.452
FineLockBank 7 0.405
FineLockBank 8 0.406
FineLockBank 1 0.0
FineLockBank 2 0.731
FineLockBank 3 0.549
FineLockBank 4 0.47
FineLockBank 5 0.441
FineLockBank 6 0.421
FineLockBank 7 0.415
FineLockBank 8 0.396
FineLockBank 1 0.001
FineLockBank 2 0.737
FineLockBank 3 0.552
FineLockBank 4 0.455
FineLockBank 5 0.431
FineLockBank 6 0.4
FineLockBank 7 0.41
FineLockBank 8 0.388
FineLockBank 1 0.001
FineLockBank 2 0.732
FineLockBank 3 0.542
FineLockBank 4 0.437
FineLockBank 5 0.431
FineLockBank 6 0.417
FineLockBank 7 0.412
FineLockBank 8 0.397
FineLockBank 1 0.001
FineLockBank 2 0.734
FineLockBank 3 0.547
FineLockBank 4 0.455
FineLockBank 5 0.463
FineLockBank 6 0.427
FineLockBank 7 0.418
FineLockBank 8 0.38
FineLockBank 1 0.0
FineLockBank 2 0.729
FineLockBank 3 0.545
FineLockBank 4 0.456
FineLockBank 5 0.425
FineLockBank 6 0.415
FineLockBank 7 0.399
FineLockBank 8 0.392
FineLockBank 1 0.001
FineLockBank 2 0.737
FineLockBank 3 0.549
FineLockBank 4 0.48
FineLockBank 5 0.454
FineLockBank 6 0.42
FineLockBank 7 0.406
FineLockBank 8 0.403
FineLockBank 1 0.0
FineLockBank 2 0.736
FineLockBank 3 0.555
FineLockBank 4 0.478
FineLockBank 5 0.43
FineLockBank 6 0.4
FineLockBank 7 0.399
FineLockBank 8 0.393
FineLockBank 1 0.0
FineLockBank 2 0.739
FineLockBank 3 0.554
FineLockBank 4 0.473
FineLockBank 5 0.448
FineLockBank 6 0.427
FineLockBank 7 0.415
FineLockBank 8 0.401
FineLockBank 1 0.001
FineLockBank 2 0.728
FineLockBank 3 0.541
FineLockBank 4 0.491
FineLockBank 5 0.457
FineLockBank 6 0.395
FineLockBank 7 0.415
FineLockBank 8 0.39
FineLockBank 1 0.0
FineLockBank 2 0.741
FineLockBank 3 0.566
FineLockBank 4 0.456
FineLockBank 5 0.431
FineLockBank 6 0.412
FineLockBank 7 0.405
FineLockBank 8 0.393
FineLockBank 1 0.001
FineLockBank 2 0.742
FineLockBank 3 0.545
FineLockBank 4 0.459
FineLockBank 5 0.465
FineLockBank 6 0.426
FineLockBank 7 0.408
FineLockBank 8 0.389
FineLockBank 1 0.0
FineLockBank 2 0.745
FineLockBank 3 0.534
FineLockBank 4 0.47
FineLockBank 5 0.391
FineLockBank 6 0.412
FineLockBank 7 0.409
FineLockBank 8 0.402
FineLockBank 1 0.0
FineLockBank 2 0.733
FineLockBank 3 0.605
FineLockBank 4 0.545
FineLockBank 5 0.544
FineLockBank 6 0.456
FineLockBank 7 0.44
FineLockBank 8 0.39
FineLockBank 1 0.0
FineLockBank 2 0.771
FineLockBank 3 0.602
FineLockBank 4 0.469
FineLockBank 5 0.559
FineLockBank 6 0.588
FineLockBank 7 0.467
FineLockBank 8 0.434
FineLockBank 1 0.0
FineLockBank 2 1.252
FineLockBank 3 0.902
FineLockBank 4 0.865
FineLockBank 5 0.758
FineLockBank 6 0.66
FineLockBank 7 0.559
FineLockBank 8 0.4
FineLockBank 1 0.0
FineLockBank 2 1.088
FineLockBank 3 0.913
FineLockBank 4 0.514
FineLockBank 5 0.478
FineLockBank 6 0.495
FineLockBank 7 0.411
FineLockBank 8 0.394
FineLockBank 1 0.0
FineLockBank 2 0.736
FineLockBank 3 0.535
FineLockBank 4 0.454
FineLockBank 5 0.431
FineLockBank 6 0.405
FineLockBank 7 0.388
FineLockBank 8 0.424
FineLockBank 1 0.0
FineLockBank 2 0.74
FineLockBank 3 0.555
FineLockBank 4 0.476
FineLockBank 5 0.435
FineLockBank 6 0.417
FineLockBank 7 0.414
FineLockBank 8 0.406
FineLockBank 1 0.0
FineLockBank 2 0.728
FineLockBank 3 0.547
FineLockBank 4 0.475
FineLockBank 5 0.456
FineLockBank 6 0.442
FineLockBank 7 0.402
FineLockBank 8 0.392
TransactionalBank 1 0.0
TransactionalBank 2 4.467
TransactionalBank 3 3.502
TransactionalBank 4 2.279
TransactionalBank 5 2.133
TransactionalBank 6 2.349
TransactionalBank 7 2.276
TransactionalBank 8 2.174
TransactionalBank 1 0.0
TransactionalBank 2 4.393
TransactionalBank 3 2.801
TransactionalBank 4 2.213
TransactionalBank 5 2.03
TransactionalBank 6 2.375
TransactionalBank 7 1.875
TransactionalBank 8 1.79
TransactionalBank 1 0.0
TransactionalBank 2 3.958
TransactionalBank 3 3.162
TransactionalBank 4 2.206
TransactionalBank 5 2.066
TransactionalBank 6 1.859
TransactionalBank 7 1.838
TransactionalBank 8 2.192
TransactionalBank 1 0.0
TransactionalBank 2 4.332
TransactionalBank 3 2.876
TransactionalBank 4 2.215
TransactionalBank 5 2.232
TransactionalBank 6 2.502
TransactionalBank 7 1.845
TransactionalBank 8 1.74
TransactionalBank 1 0.0
TransactionalBank 2 3.954
TransactionalBank 3 2.761
TransactionalBank 4 2.635
TransactionalBank 5 2.074
TransactionalBank 6 1.928
TransactionalBank 7 1.824
TransactionalBank 8 1.759
TransactionalBank 1 0.0
TransactionalBank 2 3.94
TransactionalBank 3 3.173
TransactionalBank 4 2.2
TransactionalBank 5 2.018
TransactionalBank 6 1.853
TransactionalBank 7 1.816
TransactionalBank 8 1.738
TransactionalBank 1 0.001
TransactionalBank 2 4.312
TransactionalBank 3 2.729
TransactionalBank 4 2.203
TransactionalBank 5 2.006
TransactionalBank 6 1.878
TransactionalBank 7 1.84
TransactionalBank 8 1.719
TransactionalBank 1 0.001
TransactionalBank 2 3.878
TransactionalBank 3 2.714
TransactionalBank 4 2.153
TransactionalBank 5 2.065
TransactionalBank 6 1.868
TransactionalBank 7 1.784
TransactionalBank 8 1.722
TransactionalBank 1 0.0
TransactionalBank 2 3.888
TransactionalBank 3 2.709
TransactionalBank 4 2.174
TransactionalBank 5 2.009
TransactionalBank 6 1.861
TransactionalBank 7 1.827
TransactionalBank 8 1.735
TransactionalBank 1 0.0
TransactionalBank 2 3.846
TransactionalBank 3 2.684
TransactionalBank 4 2.154
TransactionalBank 5 2.053
TransactionalBank 6 1.838
TransactionalBank 7 1.815
TransactionalBank 8 1.723
TransactionalBank 1 0.0
TransactionalBank 2 3.884
TransactionalBank 3 2.681
TransactionalBank 4 2.119
TransactionalBank 5 1.98
TransactionalBank 6 1.833
TransactionalBank 7 1.823
TransactionalBank 8 1.713
TransactionalBank 1 0.0
TransactionalBank 2 3.895
TransactionalBank 3 2.679
TransactionalBank 4 2.178
TransactionalBank 5 2.096
TransactionalBank 6 1.852
TransactionalBank 7 1.804
TransactionalBank 8 1.71
TransactionalBank 1 0.0
TransactionalBank 2 3.837
TransactionalBank 3 2.681
TransactionalBank 4 2.217
TransactionalBank 5 2.044
TransactionalBank 6 1.92
TransactionalBank 7 1.787
TransactionalBank 8 1.737
TransactionalBank 1 0.0
TransactionalBank 2 3.825
TransactionalBank 3 2.688
TransactionalBank 4 2.137
TransactionalBank 5 1.981
TransactionalBank 6 1.873
TransactionalBank 7 1.907
TransactionalBank 8 1.726
TransactionalBank 1 0.001
TransactionalBank 2 3.839
TransactionalBank 3 2.684
TransactionalBank 4 2.169
TransactionalBank 5 2.012
TransactionalBank 6 1.873
TransactionalBank 7 1.797
TransactionalBank 8 1.723
TransactionalBank 1 0.001
TransactionalBank 2 3.835
TransactionalBank 3 2.683
TransactionalBank 4 2.159
TransactionalBank 5 2.033
TransactionalBank 6 1.872
TransactionalBank 7 1.804
TransactionalBank 8 1.718
TransactionalBank 1 0.0
TransactionalBank 2 3.823
TransactionalBank 3 2.673
TransactionalBank 4 2.171
TransactionalBank 5 2.094
TransactionalBank 6 1.845
TransactionalBank 7 1.777
TransactionalBank 8 1.815
TransactionalBank 1 0.0
TransactionalBank 2 3.877
TransactionalBank 3 2.668
TransactionalBank 4 2.122
TransactionalBank 5 2.014
TransactionalBank 6 1.816
TransactionalBank 7 1.839
TransactionalBank 8 1.707
TransactionalBank 1 0.003
TransactionalBank 2 3.848
TransactionalBank 3 2.668
TransactionalBank 4 2.139
TransactionalBank 5 2.122
TransactionalBank 6 1.894
TransactionalBank 7 1.766
TransactionalBank 8 1.721
TransactionalBank 1 0.0
TransactionalBank 2 3.84
TransactionalBank 3 2.716
TransactionalBank 4 2.151
TransactionalBank 5 2.046
TransactionalBank 6 1.933
TransactionalBank 7 1.771
TransactionalBank 8 1.739
TransactionalBank 1 0.0
TransactionalBank 2 3.825
TransactionalBank 3 2.668
TransactionalBank 4 2.139
TransactionalBank 5 1.981
TransactionalBank 6 1.894
TransactionalBank 7 1.778
TransactionalBank 8 1.753
TransactionalBank 1 0.0
TransactionalBank 2 3.822
TransactionalBank 3 2.712
TransactionalBank 4 2.161
TransactionalBank 5 2.004
TransactionalBank 6 1.822
TransactionalBank 7 1.795
TransactionalBank 8 1.726
TransactionalBank 1 0.001
TransactionalBank 2 3.836
TransactionalBank 3 2.706
TransactionalBank 4 2.165
TransactionalBank 5 2.049
TransactionalBank 6 1.902
TransactionalBank 7 1.774
TransactionalBank 8 1.704
TransactionalBank 1 0.0
TransactionalBank 2 3.857
TransactionalBank 3 2.693
TransactionalBank 4 2.195
TransactionalBank 5 1.98
TransactionalBank 6 1.872
TransactionalBank 7 1.812
TransactionalBank 8 1.733
TransactionalBank 1 0.0
TransactionalBank 2 3.83
TransactionalBank 3 2.864
TransactionalBank 4 2.511
TransactionalBank 5 2.4
TransactionalBank 6 2.09
TransactionalBank 7 1.948
TransactionalBank 8 1.796
TransactionalBank 1 0.0
TransactionalBank 2 3.959
TransactionalBank 3 2.777
TransactionalBank 4 2.188
TransactionalBank 5 2.079
TransactionalBank 6 1.969
TransactionalBank 7 1.866
TransactionalBank 8 1.738
TransactionalBank 1 0.0
TransactionalBank 2 3.957
TransactionalBank 3 2.764
TransactionalBank 4 2.137
TransactionalBank 5 1.987
TransactionalBank 6 1.948
TransactionalBank 7 1.79
TransactionalBank 8 1.725
TransactionalBank 1 0.0
TransactionalBank 2 3.968
TransactionalBank 3 2.725
TransactionalBank 4 2.15
TransactionalBank 5 2.182
TransactionalBank 6 2.257
