# AMD Opteron 6276, 4 sockets, 16 cores, 1 thread, 2.3 GHz, 48 KB L1, 1 MB L2, 16 MB L3
# Ubuntu 12.04
# java version "1.6.0_24"
# OpenJDK Runtime Environment (IcedTea6 1.11.1) (6b24-1.11.1-4ubuntu3)
# OpenJDK 64-Bit Server VM (build 20.0-b12, mixed mode)
# jruby 1.7.11 (1.9.3p392) 2014-02-24 86339bb on Java HotSpot(TM) 64-Bit Server VM 1.7.0_25-b15 [linux-amd64]
UnsynchronizedBank 75 2 4.122
UnsynchronizedBank 75 2 3.0
UnsynchronizedBank 75 2 4.033
UnsynchronizedBank 75 2 3.034
UnsynchronizedBank 75 2 4.124
UnsynchronizedBank 75 2 2.973
UnsynchronizedBank 75 2 4.087
UnsynchronizedBank 75 2 3.039
UnsynchronizedBank 75 2 3.993
UnsynchronizedBank 75 2 2.999
UnsynchronizedBank 75 2 4.176
UnsynchronizedBank 75 2 3.077
UnsynchronizedBank 75 2 2.954
UnsynchronizedBank 75 2 4.095
UnsynchronizedBank 75 2 2.7
UnsynchronizedBank 75 2 4.092
UnsynchronizedBank 75 2 3.065
UnsynchronizedBank 75 2 4.132
UnsynchronizedBank 75 2 2.983
UnsynchronizedBank 75 2 3.978
UnsynchronizedBank 75 3 2.598
UnsynchronizedBank 75 3 3.752
UnsynchronizedBank 75 3 2.65
UnsynchronizedBank 75 3 3.849
UnsynchronizedBank 75 3 3.876
UnsynchronizedBank 75 3 2.784
UnsynchronizedBank 75 3 3.604
UnsynchronizedBank 75 3 2.62
UnsynchronizedBank 75 3 3.771
UnsynchronizedBank 75 3 2.771
UnsynchronizedBank 75 3 3.708
UnsynchronizedBank 75 3 2.943
UnsynchronizedBank 75 3 3.813
UnsynchronizedBank 75 3 2.803
UnsynchronizedBank 75 3 2.715
UnsynchronizedBank 75 3 3.795
UnsynchronizedBank 75 3 2.883
UnsynchronizedBank 75 3 3.872
UnsynchronizedBank 75 3 2.646
UnsynchronizedBank 75 3 3.771
UnsynchronizedBank 75 3 2.754
UnsynchronizedBank 75 3 3.818
UnsynchronizedBank 75 3 2.957
UnsynchronizedBank 75 3 3.723
UnsynchronizedBank 75 3 2.777
UnsynchronizedBank 75 3 2.775
UnsynchronizedBank 75 3 3.802
UnsynchronizedBank 75 3 2.687
UnsynchronizedBank 75 3 3.676
UnsynchronizedBank 75 3 2.595
UnsynchronizedBank 75 4 3.644
UnsynchronizedBank 75 4 2.871
UnsynchronizedBank 75 4 3.698
UnsynchronizedBank 75 4 2.808
UnsynchronizedBank 75 4 3.725
UnsynchronizedBank 75 4 2.775
UnsynchronizedBank 75 4 2.826
UnsynchronizedBank 75 4 3.953
UnsynchronizedBank 75 4 2.64
UnsynchronizedBank 75 4 3.941
UnsynchronizedBank 75 4 2.618
UnsynchronizedBank 75 4 4.012
UnsynchronizedBank 75 4 2.923
UnsynchronizedBank 75 4 3.693
UnsynchronizedBank 75 4 2.832
UnsynchronizedBank 75 4 2.675
UnsynchronizedBank 75 4 3.934
UnsynchronizedBank 75 4 2.6
UnsynchronizedBank 75 4 3.885
UnsynchronizedBank 75 4 2.608
UnsynchronizedBank 75 4 3.98
UnsynchronizedBank 75 4 2.843
UnsynchronizedBank 75 4 3.726
UnsynchronizedBank 75 4 2.84
UnsynchronizedBank 75 4 3.916
UnsynchronizedBank 75 4 3.787
UnsynchronizedBank 75 4 2.61
UnsynchronizedBank 75 4 3.87
UnsynchronizedBank 75 4 2.668
UnsynchronizedBank 75 4 3.934
UnsynchronizedBank 75 5 2.897
UnsynchronizedBank 75 5 3.781
UnsynchronizedBank 75 5 2.805
UnsynchronizedBank 75 5 3.617
UnsynchronizedBank 75 5 2.589
UnsynchronizedBank 75 5 2.618
UnsynchronizedBank 75 5 3.568
UnsynchronizedBank 75 5 2.698
UnsynchronizedBank 75 5 3.894
UnsynchronizedBank 75 5 2.71
UnsynchronizedBank 75 5 3.595
UnsynchronizedBank 75 5 2.693
UnsynchronizedBank 75 5 3.786
UnsynchronizedBank 75 5 2.665
UnsynchronizedBank 75 5 2.833
UnsynchronizedBank 75 5 3.672
UnsynchronizedBank 75 5 2.9
UnsynchronizedBank 75 5 3.607
UnsynchronizedBank 75 5 2.669
UnsynchronizedBank 75 5 3.879
UnsynchronizedBank 75 5 2.523
UnsynchronizedBank 75 5 3.68
UnsynchronizedBank 75 5 2.631
UnsynchronizedBank 75 5 3.829
UnsynchronizedBank 75 5 3.044
UnsynchronizedBank 75 5 2.696
UnsynchronizedBank 75 5 3.676
UnsynchronizedBank 75 5 2.76
UnsynchronizedBank 75 5 3.712
UnsynchronizedBank 75 5 2.62
UnsynchronizedBank 75 6 3.891
UnsynchronizedBank 75 6 2.691
UnsynchronizedBank 75 6 3.877
UnsynchronizedBank 75 6 2.988
UnsynchronizedBank 75 6 2.913
UnsynchronizedBank 75 6 3.964
UnsynchronizedBank 75 6 2.801
UnsynchronizedBank 75 6 4.02
UnsynchronizedBank 75 6 2.898
UnsynchronizedBank 75 6 3.902
UnsynchronizedBank 75 6 2.95
UnsynchronizedBank 75 6 3.924
UnsynchronizedBank 75 6 2.807
UnsynchronizedBank 75 6 2.816
UnsynchronizedBank 75 6 3.922
UnsynchronizedBank 75 6 2.78
UnsynchronizedBank 75 6 3.884
UnsynchronizedBank 75 6 2.84
UnsynchronizedBank 75 6 4.282
UnsynchronizedBank 75 6 3.004
UnsynchronizedBank 75 6 4.08
UnsynchronizedBank 75 6 2.707
UnsynchronizedBank 75 6 2.933
UnsynchronizedBank 75 6 3.848
UnsynchronizedBank 75 6 2.704
UnsynchronizedBank 75 6 3.809
UnsynchronizedBank 75 6 2.867
UnsynchronizedBank 75 6 3.978
UnsynchronizedBank 75 6 2.715
UnsynchronizedBank 75 6 3.908
UnsynchronizedBank 75 7 2.91
UnsynchronizedBank 75 7 4.155
UnsynchronizedBank 75 7 3.937
UnsynchronizedBank 75 7 2.659
UnsynchronizedBank 75 7 4.234
UnsynchronizedBank 75 7 3.209
UnsynchronizedBank 75 7 4.189
UnsynchronizedBank 75 7 2.665
UnsynchronizedBank 75 7 4.238
UnsynchronizedBank 75 7 2.822
UnsynchronizedBank 75 7 4.297
UnsynchronizedBank 75 7 2.916
UnsynchronizedBank 75 7 2.854
UnsynchronizedBank 75 7 4.116
UnsynchronizedBank 75 7 2.695
UnsynchronizedBank 75 7 3.894
UnsynchronizedBank 75 7 2.635
UnsynchronizedBank 75 7 3.995
UnsynchronizedBank 75 7 2.834
UnsynchronizedBank 75 7 4.324
UnsynchronizedBank 75 7 2.821
UnsynchronizedBank 75 7 2.783
UnsynchronizedBank 75 7 3.718
UnsynchronizedBank 75 7 2.636
UnsynchronizedBank 75 7 4.214
UnsynchronizedBank 75 7 2.761
UnsynchronizedBank 75 7 4.271
UnsynchronizedBank 75 7 2.81
UnsynchronizedBank 75 7 4.23
UnsynchronizedBank 75 7 3.18
UnsynchronizedBank 75 8 2.757
UnsynchronizedBank 75 8 4.342
UnsynchronizedBank 75 8 3.086
UnsynchronizedBank 75 8 4.039
UnsynchronizedBank 75 8 3.052
UnsynchronizedBank 75 8 4.146
UnsynchronizedBank 75 8 2.857
UnsynchronizedBank 75 8 4.552
UnsynchronizedBank 75 8 3.066
UnsynchronizedBank 75 8 2.721
UnsynchronizedBank 75 8 4.395
UnsynchronizedBank 75 8 3.096
UnsynchronizedBank 75 8 4.152
UnsynchronizedBank 75 8 3.136
UnsynchronizedBank 75 8 4.09
UnsynchronizedBank 75 8 3.168
UnsynchronizedBank 75 8 4.28
UnsynchronizedBank 75 8 2.881
UnsynchronizedBank 75 8 2.901
UnsynchronizedBank 75 8 4.119
UnsynchronizedBank 75 8 2.772
UnsynchronizedBank 75 8 4.526
UnsynchronizedBank 75 8 2.937
UnsynchronizedBank 75 8 4.045
UnsynchronizedBank 75 8 3.337
UnsynchronizedBank 75 8 4.172
UnsynchronizedBank 75 8 4.286
UnsynchronizedBank 75 8 2.616
UnsynchronizedBank 75 8 4.049
UnsynchronizedBank 75 8 3.04
UnsynchronizedBank 75 9 4.103
UnsynchronizedBank 75 9 3.064
UnsynchronizedBank 75 9 4.425
UnsynchronizedBank 75 9 2.968
UnsynchronizedBank 75 9 4.281
UnsynchronizedBank 75 9 4.358
UnsynchronizedBank 75 9 2.815
UnsynchronizedBank 75 9 4.184
UnsynchronizedBank 75 9 3.133
UnsynchronizedBank 75 9 3.978
UnsynchronizedBank 75 9 3.056
UnsynchronizedBank 75 9 4.08
UnsynchronizedBank 75 9 3.038
UnsynchronizedBank 75 9 4.276
UnsynchronizedBank 75 9 3.989
UnsynchronizedBank 75 9 2.716
UnsynchronizedBank 75 9 4.354
UnsynchronizedBank 75 9 2.971
UnsynchronizedBank 75 9 4.004
UnsynchronizedBank 75 9 3.208
UnsynchronizedBank 75 9 4.051
UnsynchronizedBank 75 9 3.094
UnsynchronizedBank 75 9 2.704
UnsynchronizedBank 75 9 4.12
UnsynchronizedBank 75 9 2.791
UnsynchronizedBank 75 9 4.071
UnsynchronizedBank 75 9 3.022
UnsynchronizedBank 75 9 4.376
UnsynchronizedBank 75 9 3.037
UnsynchronizedBank 75 9 4.014
UnsynchronizedBank 75 10 3.222
UnsynchronizedBank 75 10 3.001
UnsynchronizedBank 75 10 4.047
UnsynchronizedBank 75 10 3.052
UnsynchronizedBank 75 10 4.109
UnsynchronizedBank 75 10 2.925
UnsynchronizedBank 75 10 4.092
UnsynchronizedBank 75 10 3.06
UnsynchronizedBank 75 10 4.08
UnsynchronizedBank 75 10 3.938
UnsynchronizedBank 75 10 2.921
UnsynchronizedBank 75 10 4.048
UnsynchronizedBank 75 10 3.171
UnsynchronizedBank 75 10 3.977
UnsynchronizedBank 75 10 2.843
UnsynchronizedBank 75 10 3.876
UnsynchronizedBank 75 10 2.915
UnsynchronizedBank 75 10 2.744
UnsynchronizedBank 75 10 3.895
UnsynchronizedBank 75 10 2.839
UnsynchronizedBank 75 10 3.962
UnsynchronizedBank 75 10 2.792
UnsynchronizedBank 75 10 4.323
UnsynchronizedBank 75 10 2.87
UnsynchronizedBank 75 10 4.553
UnsynchronizedBank 75 10 2.993
UnsynchronizedBank 75 10 2.84
UnsynchronizedBank 75 10 4.037
UnsynchronizedBank 75 10 3.006
UnsynchronizedBank 75 10 4.05
UnsynchronizedBank 75 11 2.821
UnsynchronizedBank 75 11 4.182
UnsynchronizedBank 75 11 2.878
UnsynchronizedBank 75 11 3.985
UnsynchronizedBank 75 11 4.006
UnsynchronizedBank 75 11 2.803
UnsynchronizedBank 75 11 4.025
UnsynchronizedBank 75 11 3.143
UnsynchronizedBank 75 11 4.119
UnsynchronizedBank 75 11 2.836
UnsynchronizedBank 75 11 4.276
UnsynchronizedBank 75 11 2.839
UnsynchronizedBank 75 11 4.215
UnsynchronizedBank 75 11 2.943
UnsynchronizedBank 75 11 2.724
UnsynchronizedBank 75 11 4.057
UnsynchronizedBank 75 11 2.806
UnsynchronizedBank 75 11 4.005
UnsynchronizedBank 75 11 2.949
UnsynchronizedBank 75 11 4.514
UnsynchronizedBank 75 11 2.791
UnsynchronizedBank 75 11 4.13
UnsynchronizedBank 75 11 3.932
UnsynchronizedBank 75 11 2.954
UnsynchronizedBank 75 11 3.88
UnsynchronizedBank 75 11 2.778
UnsynchronizedBank 75 11 4.16
UnsynchronizedBank 75 11 2.844
UnsynchronizedBank 75 11 4.029
UnsynchronizedBank 75 11 2.928
UnsynchronizedBank 75 12 2.865
UnsynchronizedBank 75 12 3.895
UnsynchronizedBank 75 12 3.055
UnsynchronizedBank 75 12 4.154
UnsynchronizedBank 75 12 2.699
UnsynchronizedBank 75 12 3.841
UnsynchronizedBank 75 12 2.815
UnsynchronizedBank 75 12 3.71
UnsynchronizedBank 75 12 2.818
UnsynchronizedBank 75 12 2.553
UnsynchronizedBank 75 12 3.692
UnsynchronizedBank 75 12 2.524
UnsynchronizedBank 75 12 3.851
UnsynchronizedBank 75 12 2.744
UnsynchronizedBank 75 12 4.119
UnsynchronizedBank 75 12 2.778
UnsynchronizedBank 75 12 4.09
UnsynchronizedBank 75 12 4.014
UnsynchronizedBank 75 12 2.788
UnsynchronizedBank 75 12 4.058
UnsynchronizedBank 75 12 2.912
UnsynchronizedBank 75 12 3.915
UnsynchronizedBank 75 12 2.876
UnsynchronizedBank 75 12 3.899
UnsynchronizedBank 75 12 2.877
UnsynchronizedBank 75 12 2.685
UnsynchronizedBank 75 12 3.841
UnsynchronizedBank 75 12 3.092
UnsynchronizedBank 75 12 4.157
UnsynchronizedBank 75 12 2.822
UnsynchronizedBank 75 13 4.124
UnsynchronizedBank 75 13 3.112
UnsynchronizedBank 75 13 3.95
UnsynchronizedBank 75 13 4.212
UnsynchronizedBank 75 13 2.766
UnsynchronizedBank 75 13 4.086
UnsynchronizedBank 75 13 3.021
UnsynchronizedBank 75 13 4.087
UnsynchronizedBank 75 13 2.927
UnsynchronizedBank 75 13 4.053
UnsynchronizedBank 75 13 2.919
UnsynchronizedBank 75 13 2.902
UnsynchronizedBank 75 13 4.144
UnsynchronizedBank 75 13 2.809
UnsynchronizedBank 75 13 4.053
UnsynchronizedBank 75 13 3.092
UnsynchronizedBank 75 13 4.357
UnsynchronizedBank 75 13 3.151
UnsynchronizedBank 75 13 4.19
UnsynchronizedBank 75 13 3.029
UnsynchronizedBank 75 13 2.79
UnsynchronizedBank 75 13 4.019
UnsynchronizedBank 75 13 2.993
UnsynchronizedBank 75 13 4.222
UnsynchronizedBank 75 13 2.738
UnsynchronizedBank 75 13 4.11
UnsynchronizedBank 75 13 3.189
UnsynchronizedBank 75 13 4.415
UnsynchronizedBank 75 13 3.24
UnsynchronizedBank 75 13 3.025
UnsynchronizedBank 75 14 4.35
UnsynchronizedBank 75 14 2.927
UnsynchronizedBank 75 14 3.954
UnsynchronizedBank 75 14 2.751
UnsynchronizedBank 75 14 4.016
UnsynchronizedBank 75 14 2.609
UnsynchronizedBank 75 14 2.543
UnsynchronizedBank 75 14 3.801
UnsynchronizedBank 75 14 2.628
UnsynchronizedBank 75 14 4.132
UnsynchronizedBank 75 14 3.081
UnsynchronizedBank 75 14 4.118
UnsynchronizedBank 75 14 2.931
UnsynchronizedBank 75 14 4.333
UnsynchronizedBank 75 14 3.222
UnsynchronizedBank 75 14 3.016
UnsynchronizedBank 75 14 4.251
UnsynchronizedBank 75 14 2.887
UnsynchronizedBank 75 14 4.295
UnsynchronizedBank 75 14 2.921
UnsynchronizedBank 75 14 4.317
UnsynchronizedBank 75 14 3.204
UnsynchronizedBank 75 14 4.319
UnsynchronizedBank 75 14 4.043
UnsynchronizedBank 75 14 2.954
UnsynchronizedBank 75 14 4.299
UnsynchronizedBank 75 14 2.843
UnsynchronizedBank 75 14 4.249
UnsynchronizedBank 75 14 2.987
UnsynchronizedBank 75 14 4.338
UnsynchronizedBank 75 15 3.053
UnsynchronizedBank 75 15 2.957
UnsynchronizedBank 75 15 4.112
UnsynchronizedBank 75 15 3.006
UnsynchronizedBank 75 15 4.13
UnsynchronizedBank 75 15 2.92
UnsynchronizedBank 75 15 4.148
UnsynchronizedBank 75 15 2.974
UnsynchronizedBank 75 15 3.901
UnsynchronizedBank 75 15 4.029
UnsynchronizedBank 75 15 2.758
UnsynchronizedBank 75 15 4.211
UnsynchronizedBank 75 15 2.957
UnsynchronizedBank 75 15 4.332
UnsynchronizedBank 75 15 3.034
UnsynchronizedBank 75 15 4.253
UnsynchronizedBank 75 15 2.988
UnsynchronizedBank 75 15 2.602
UnsynchronizedBank 75 15 4.012
UnsynchronizedBank 75 15 2.838
UnsynchronizedBank 75 15 4.189
UnsynchronizedBank 75 15 2.868
UnsynchronizedBank 75 15 4.282
UnsynchronizedBank 75 15 3.092
UnsynchronizedBank 75 15 4.15
UnsynchronizedBank 75 15 3.141
UnsynchronizedBank 75 15 2.95
UnsynchronizedBank 75 15 4.111
UnsynchronizedBank 75 15 3.005
UnsynchronizedBank 75 15 4.195
UnsynchronizedBank 75 16 2.934
UnsynchronizedBank 75 16 4.036
UnsynchronizedBank 75 16 3.023
UnsynchronizedBank 75 16 3.059
UnsynchronizedBank 75 16 3.976
UnsynchronizedBank 75 16 2.838
UnsynchronizedBank 75 16 3.857
UnsynchronizedBank 75 16 2.757
UnsynchronizedBank 75 16 4.199
UnsynchronizedBank 75 16 3.029
UnsynchronizedBank 75 16 3.984
UnsynchronizedBank 75 16 2.962
UnsynchronizedBank 75 16 2.918
UnsynchronizedBank 75 16 4.025
UnsynchronizedBank 75 16 2.835
UnsynchronizedBank 75 16 3.837
UnsynchronizedBank 75 16 2.999
UnsynchronizedBank 75 16 3.979
UnsynchronizedBank 75 16 2.95
UnsynchronizedBank 75 16 2.709
UnsynchronizedBank 75 16 4.069
UnsynchronizedBank 75 16 2.769
UnsynchronizedBank 75 16 4.16
UnsynchronizedBank 75 16 3.046
UnsynchronizedBank 75 16 4.177
UnsynchronizedBank 75 16 2.843
UnsynchronizedBank 75 16 3.989
UnsynchronizedBank 75 16 3.039
UnsynchronizedBank 75 16 2.699
UnsynchronizedBank 75 16 3.988
UnsynchronizedBank 75 17 2.842
UnsynchronizedBank 75 17 4.121
UnsynchronizedBank 75 17 2.741
UnsynchronizedBank 75 17 4.078
UnsynchronizedBank 75 17 2.929
UnsynchronizedBank 75 17 2.582
UnsynchronizedBank 75 17 3.938
UnsynchronizedBank 75 17 2.861
UnsynchronizedBank 75 17 3.772
UnsynchronizedBank 75 17 2.816
UnsynchronizedBank 75 17 3.996
UnsynchronizedBank 75 17 2.982
UnsynchronizedBank 75 17 4.003
UnsynchronizedBank 75 17 3.024
UnsynchronizedBank 75 17 2.707
UnsynchronizedBank 75 17 3.882
UnsynchronizedBank 75 17 2.734
UnsynchronizedBank 75 17 4.082
UnsynchronizedBank 75 17 2.947
UnsynchronizedBank 75 17 3.809
UnsynchronizedBank 75 17 2.643
UnsynchronizedBank 75 17 3.957
UnsynchronizedBank 75 17 3.811
UnsynchronizedBank 75 17 2.586
UnsynchronizedBank 75 17 3.811
UnsynchronizedBank 75 17 2.931
UnsynchronizedBank 75 17 4.022
UnsynchronizedBank 75 17 3.064
UnsynchronizedBank 75 17 4.046
UnsynchronizedBank 75 17 3.038
UnsynchronizedBank 75 18 2.845
UnsynchronizedBank 75 18 3.654
UnsynchronizedBank 75 18 2.824
UnsynchronizedBank 75 18 3.963
UnsynchronizedBank 75 18 2.894
UnsynchronizedBank 75 18 3.959
UnsynchronizedBank 75 18 2.922
UnsynchronizedBank 75 18 2.832
UnsynchronizedBank 75 18 3.873
UnsynchronizedBank 75 18 2.575
UnsynchronizedBank 75 18 3.83
UnsynchronizedBank 75 18 2.934
UnsynchronizedBank 75 18 3.921
UnsynchronizedBank 75 18 2.901
UnsynchronizedBank 75 18 4.065
UnsynchronizedBank 75 18 2.919
UnsynchronizedBank 75 18 2.708
UnsynchronizedBank 75 18 3.949
UnsynchronizedBank 75 18 2.867
UnsynchronizedBank 75 18 3.946
UnsynchronizedBank 75 18 2.906
UnsynchronizedBank 75 18 4.037
UnsynchronizedBank 75 18 2.759
UnsynchronizedBank 75 18 2.785
UnsynchronizedBank 75 18 3.909
UnsynchronizedBank 75 18 2.716
UnsynchronizedBank 75 18 4.073
UnsynchronizedBank 75 18 2.9
UnsynchronizedBank 75 18 4.083
UnsynchronizedBank 75 18 2.968
UnsynchronizedBank 75 19 3.921
UnsynchronizedBank 75 19 3.915
UnsynchronizedBank 75 19 2.78
UnsynchronizedBank 75 19 3.973
UnsynchronizedBank 75 19 2.833
UnsynchronizedBank 75 19 4.05
UnsynchronizedBank 75 19 2.868
UnsynchronizedBank 75 19 4.06
UnsynchronizedBank 75 19 2.967
UnsynchronizedBank 75 19 2.567
UnsynchronizedBank 75 19 3.652
UnsynchronizedBank 75 19 2.774
UnsynchronizedBank 75 19 4.024
UnsynchronizedBank 75 19 2.885
UnsynchronizedBank 75 19 3.997
UnsynchronizedBank 75 19 2.687
UnsynchronizedBank 75 19 4.051
UnsynchronizedBank 75 19 3.83
UnsynchronizedBank 75 19 2.825
UnsynchronizedBank 75 19 4.031
UnsynchronizedBank 75 19 2.804
UnsynchronizedBank 75 19 4.054
UnsynchronizedBank 75 19 2.85
UnsynchronizedBank 75 19 4.062
UnsynchronizedBank 75 19 2.914
UnsynchronizedBank 75 19 2.843
UnsynchronizedBank 75 19 3.963
UnsynchronizedBank 75 19 2.756
UnsynchronizedBank 75 19 3.968
UnsynchronizedBank 75 19 2.845
UnsynchronizedBank 75 20 4.015
UnsynchronizedBank 75 20 2.781
UnsynchronizedBank 75 20 3.897
UnsynchronizedBank 75 20 3.834
UnsynchronizedBank 75 20 2.788
UnsynchronizedBank 75 20 3.868
UnsynchronizedBank 75 20 2.78
UnsynchronizedBank 75 20 3.991
UnsynchronizedBank 75 20 2.859
UnsynchronizedBank 75 20 3.972
UnsynchronizedBank 75 20 2.831
UnsynchronizedBank 75 20 2.775
UnsynchronizedBank 75 20 3.893
UnsynchronizedBank 75 20 2.773
UnsynchronizedBank 75 20 3.655
UnsynchronizedBank 75 20 2.619
UnsynchronizedBank 75 20 3.62
UnsynchronizedBank 75 20 2.645
UnsynchronizedBank 75 20 4.0
UnsynchronizedBank 75 20 3.809
UnsynchronizedBank 75 20 2.717
UnsynchronizedBank 75 20 3.963
UnsynchronizedBank 75 20 2.797
UnsynchronizedBank 75 20 3.992
UnsynchronizedBank 75 20 2.8
UnsynchronizedBank 75 20 4.025
UnsynchronizedBank 75 20 2.765
UnsynchronizedBank 75 20 2.596
UnsynchronizedBank 75 20 3.693
UnsynchronizedBank 75 20 2.674
UnsynchronizedBank 75 21 3.722
UnsynchronizedBank 75 21 2.661
UnsynchronizedBank 75 21 3.522
UnsynchronizedBank 75 21 2.607
UnsynchronizedBank 75 21 3.68
UnsynchronizedBank 75 21 3.67
UnsynchronizedBank 75 21 2.615
UnsynchronizedBank 75 21 3.657
UnsynchronizedBank 75 21 2.623
UnsynchronizedBank 75 21 3.771
UnsynchronizedBank 75 21 2.668
UnsynchronizedBank 75 21 3.679
UnsynchronizedBank 75 21 2.706
UnsynchronizedBank 75 21 2.431
UnsynchronizedBank 75 21 3.675
UnsynchronizedBank 75 21 2.595
UnsynchronizedBank 75 21 3.654
UnsynchronizedBank 75 21 2.447
UnsynchronizedBank 75 21 3.672
UnsynchronizedBank 75 21 2.637
UnsynchronizedBank 75 21 3.576
UnsynchronizedBank 75 21 3.591
UnsynchronizedBank 75 21 2.622
UnsynchronizedBank 75 21 3.708
UnsynchronizedBank 75 21 2.637
UnsynchronizedBank 75 21 3.674
UnsynchronizedBank 75 21 2.667
UnsynchronizedBank 75 21 3.766
UnsynchronizedBank 75 21 2.715
UnsynchronizedBank 75 21 2.622
UnsynchronizedBank 75 22 3.698
UnsynchronizedBank 75 22 2.606
UnsynchronizedBank 75 22 3.692
UnsynchronizedBank 75 22 2.536
UnsynchronizedBank 75 22 3.64
UnsynchronizedBank 75 22 2.617
UnsynchronizedBank 75 22 3.628
UnsynchronizedBank 75 22 3.663
UnsynchronizedBank 75 22 2.609
UnsynchronizedBank 75 22 3.684
UnsynchronizedBank 75 22 2.632
UnsynchronizedBank 75 22 3.69
UnsynchronizedBank 75 22 2.654
UnsynchronizedBank 75 22 3.644
UnsynchronizedBank 75 22 2.661
UnsynchronizedBank 75 22 2.568
UnsynchronizedBank 75 22 3.593
UnsynchronizedBank 75 22 2.564
UnsynchronizedBank 75 22 3.726
UnsynchronizedBank 75 22 2.658
UnsynchronizedBank 75 22 3.651
UnsynchronizedBank 75 22 2.69
UnsynchronizedBank 75 22 2.396
UnsynchronizedBank 75 22 3.596
UnsynchronizedBank 75 22 2.596
UnsynchronizedBank 75 22 3.558
UnsynchronizedBank 75 22 2.632
UnsynchronizedBank 75 22 3.654
UnsynchronizedBank 75 22 2.657
UnsynchronizedBank 75 22 3.686
UnsynchronizedBank 75 23 3.582
UnsynchronizedBank 75 23 2.54
UnsynchronizedBank 75 23 3.65
UnsynchronizedBank 75 23 2.632
UnsynchronizedBank 75 23 3.76
UnsynchronizedBank 75 23 2.651
UnsynchronizedBank 75 23 3.757
UnsynchronizedBank 75 23 2.67
UnsynchronizedBank 75 23 2.543
UnsynchronizedBank 75 23 3.673
UnsynchronizedBank 75 23 2.593
UnsynchronizedBank 75 23 3.703
UnsynchronizedBank 75 23 2.677
UnsynchronizedBank 75 23 3.922
UnsynchronizedBank 75 23 2.711
UnsynchronizedBank 75 23 3.752
UnsynchronizedBank 75 23 3.691
UnsynchronizedBank 75 23 2.631
UnsynchronizedBank 75 23 3.748
UnsynchronizedBank 75 23 2.749
UnsynchronizedBank 75 23 3.762
UnsynchronizedBank 75 23 2.699
UnsynchronizedBank 75 23 3.785
UnsynchronizedBank 75 23 2.711
UnsynchronizedBank 75 23 2.591
UnsynchronizedBank 75 23 3.698
UnsynchronizedBank 75 23 2.607
UnsynchronizedBank 75 23 3.758
UnsynchronizedBank 75 23 2.652
UnsynchronizedBank 75 23 3.761
UnsynchronizedBank 75 24 2.612
UnsynchronizedBank 75 24 3.715
UnsynchronizedBank 75 24 3.533
UnsynchronizedBank 75 24 2.631
UnsynchronizedBank 75 24 3.716
UnsynchronizedBank 75 24 2.646
UnsynchronizedBank 75 24 3.738
UnsynchronizedBank 75 24 2.638
UnsynchronizedBank 75 24 3.707
UnsynchronizedBank 75 24 2.75
UnsynchronizedBank 75 24 2.628
UnsynchronizedBank 75 24 3.72
UnsynchronizedBank 75 24 2.622
UnsynchronizedBank 75 24 3.648
UnsynchronizedBank 75 24 2.581
UnsynchronizedBank 75 24 3.699
UnsynchronizedBank 75 24 2.68
UnsynchronizedBank 75 24 3.751
UnsynchronizedBank 75 24 3.662
UnsynchronizedBank 75 24 2.607
